2025-08-21 18:45:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2057 | Starting run_geo_analysis_streamlit_app............
2025-08-21 18:45:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2066 | Step 1: Generating market correlations.....
2025-08-21 18:45:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2070 | Market correlations generated successfully.
2025-08-21 18:45:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2073 | Step 2: Finding best groups for control and treatment.....
2025-08-21 18:45:24 | INFO     | Murray.main:BetterGroups:998 | Starting single-cell mode
2025-08-21 18:45:25 | INFO     | Murray.main:BetterGroups:1030 | Processed 1/40000 groups
2025-08-21 18:47:42 | INFO     | Murray.main:BetterGroups:1030 | Processed 4000/40000 groups
2025-08-21 18:49:56 | INFO     | Murray.main:BetterGroups:1030 | Processed 8000/40000 groups
2025-08-21 18:52:13 | INFO     | Murray.main:BetterGroups:1030 | Processed 12000/40000 groups
2025-08-21 18:54:31 | INFO     | Murray.main:BetterGroups:1030 | Processed 16000/40000 groups
2025-08-21 18:56:46 | INFO     | Murray.main:BetterGroups:1030 | Processed 20000/40000 groups
2025-08-21 18:59:04 | INFO     | Murray.main:BetterGroups:1030 | Processed 24000/40000 groups
2025-08-21 19:00:25 | INFO     | Murray.main:BetterGroups:1030 | Processed 28000/40000 groups
2025-08-21 19:00:38 | INFO     | Murray.main:BetterGroups:1030 | Processed 32000/40000 groups
2025-08-21 19:00:53 | INFO     | Murray.main:BetterGroups:1030 | Processed 36000/40000 groups
2025-08-21 19:01:06 | INFO     | Murray.main:BetterGroups:1030 | Processed 40000/40000 groups
2025-08-21 19:01:06 | INFO     | Murray.main:BetterGroups:1031 | All groups processed. Results count: 40000
2025-08-21 19:01:06 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2092 | BetterGroups completed successfully. Results for 8 sizes
2025-08-21 19:01:06 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2099 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-21 19:01:38 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-21 19:02:10 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-21 19:02:43 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-21 19:03:19 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 7. MDE found: 0.08 with p-value: 0.0662, power: 0.8000
